# U  POINT_DATA 64516
#  x  y  z  U_x  U_y  U_z  
3509587.5 3736112.5 2 1.390025206 -0.05640125407 -0.003308316654
3509612.5 3736112.5 2 1.389543701 -0.05634291111 -0.003173940755
3509637.5 3736112.5 2 1.388972001 -0.05622280209 -0.003160003854
3509662.5 3736112.5 2 1.388617284 -0.0560767161 -0.00304574273
3509687.5 3736112.5 2 1.388249819 -0.05586659991 -0.00303181863
3509712.5 3736112.5 2 1.388070133 -0.05562373217 -0.002879827218
3509737.5 3736112.5 2 1.387792871 -0.05531356768 -0.002850768133
3509762.5 3736112.5 2 1.387712021 -0.05497640627 -0.00272005915
3509787.5 3736112.5 2 1.38760739 -0.05457048261 -0.002694943427
3509812.5 3736112.5 2 1.387688849 -0.05413441375 -0.002543675611
3509837.5 3736112.5 2 1.387697586 -0.0536283913 -0.002511907293
3509862.5 3736112.5 2 1.38791467 -0.05309743751 -0.002386596636
3509887.5 3736112.5 2 1.388156397 -0.05249366936 -0.002366576557
3509912.5 3736112.5 2 1.388555178 -0.05186694881 -0.002163000258
3509937.5 3736112.5 2 1.388800668 -0.05114637798 -0.002098881815
3509962.5 3736112.5 2 1.389062419 -0.05053301742 -0.001856611233
3509987.5 3736112.5 2 1.389062419 -0.05053301742 -0.001856611233
3503687.5 3736137.5 2 1.349647943 -0.007152905834 -0.0008052211615
3503662.5 3736137.5 2 1.348514344 -0.005315357634 -0.0006359280736
3503712.5 3736137.5 2 1.350902277 -0.008922065161 -0.0008330242103
3503737.5 3736137.5 2 1.352035633 -0.0106879775 -0.0008991958635
3503762.5 3736137.5 2 1.353324282 -0.01247669983 -0.0009153560033
3503787.5 3736137.5 2 1.354618418 -0.01427852639 -0.0009969965651
3503812.5 3736137.5 2 1.356081016 -0.01606085008 -0.0009708837982
3503837.5 3736137.5 2 1.357486272 -0.01773703246 -0.00101166863
3503862.5 3736137.5 2 1.35907376 -0.01922019038 -0.001013840165
3503887.5 3736137.5 2 1.360709687 -0.02043879004 -0.001092423882
3503912.5 3736137.5 2 1.362479461 -0.02135825574 -0.001035473663
3503937.5 3736137.5 2 1.364139775 -0.02195773337 -0.001044909539
3503962.5 3736137.5 2 1.365862474 -0.02222824533 -0.0009795486747
3503987.5 3736137.5 2 1.367523645 -0.02218537874 -0.0009698452241
3504012.5 3736137.5 2 1.369136732 -0.02182986455 -0.0007566853627
3504037.5 3736137.5 2 1.370422654 -0.02119372688 -0.000555353568
3504062.5 3736137.5 2 1.371383669 -0.02029992779 -0.0002292983812
3504087.5 3736137.5 2 1.371916022 -0.01922847871 2.177085855e-005
3504112.5 3736137.5 2 1.371953077 -0.01800161846 0.0004290159971
3504137.5 3736137.5 2 1.371525559 -0.01666738918 0.0006847201005
3504162.5 3736137.5 2 1.370775526 -0.01518549096 0.0009499696543
3504187.5 3736137.5 2 1.369877053 -0.01358382313 0.001045956791
3504212.5 3736137.5 2 1.368700998 -0.01184297843 0.001301909126
3504237.5 3736137.5 2 1.367203406 -0.01001806084 0.001397396826
3504262.5 3736137.5 2 1.365475697 -0.00810949751 0.00153005984
3504287.5 3736137.5 2 1.363652737 -0.006174516086 0.001510993435
3504312.5 3736137.5 2 1.361617446 -0.00420070434 0.001674518687
3504337.5 3736137.5 2 1.359298193 -0.002233440699 0.001694169705
3504362.5 3736137.5 2 1.356825651 -0.0002657171406 0.001753213043
3504387.5 3736137.5 2 1.354293604 0.001657964314 0.001676553141
3504412.5 3736137.5 2 1.351641222 0.003543824526 0.001768668983
3504437.5 3736137.5 2 1.348770609 0.00535846944 0.001734285589
3504462.5 3736137.5 2 1.345869347 0.007109300103 0.001728307088
3504487.5 3736137.5 2 1.342970224 0.008776598872 0.001608917104
3504512.5 3736137.5 2 1.340054908 0.01036932899 0.001638783528
3504537.5 3736137.5 2 1.33699021 0.01187194175 0.001564626269
3504562.5 3736137.5 2 1.333994152 0.01329121298 0.00151065205
3504587.5 3736137.5 2 1.331042631 0.01462390624 0.001366718029
3504612.5 3736137.5 2 1.328136371 0.01587716737 0.001357742599
3504637.5 3736137.5 2 1.325121657 0.01704417085 0.001261939308
3504662.5 3736137.5 2 1.322227477 0.01813083115 0.001186181214
3504687.5 3736137.5 2 1.319374894 0.01913740234 0.001041831898
3504712.5 3736137.5 2 1.316595322 0.02006969037 0.001010992045
3504737.5 3736137.5 2 1.313721882 0.02092687432 0.0009165480223
3504762.5 3736137.5 2 1.310977863 0.02171048741 0.0008469199713
3504787.5 3736137.5 2 1.308235357 0.02242298525 0.0007281372707
3504812.5 3736137.5 2 1.305560857 0.02306785898 0.0006973057232
3504837.5 3736137.5 2 1.302783558 0.02364931358 0.0006229391648
3504862.5 3736137.5 2 1.300130765 0.02416702245 0.0005694911036
3504887.5 3736137.5 2 1.297437497 0.02462618307 0.0004824855612
3504912.5 3736137.5 2 1.294804523 0.02502340313 0.0004557002832
3504937.5 3736137.5 2 1.292056764 0.02536445459 0.0004047049922
3504962.5 3736137.5 2 1.28942057 0.02564520098 0.0003694669111
3504987.5 3736137.5 2 1.286697395 0.02586870214 0.0003158760878
3505012.5 3736137.5 2 1.284019155 0.02602535504 0.0002960099513
3505037.5 3736137.5 2 1.281203819 0.02611700688 0.000271583164
3505062.5 3736137.5 2 1.278471906 0.02613248314 0.0002613404307
3505087.5 3736137.5 2 1.275592933 0.02607494163 0.0002530492101
3505112.5 3736137.5 2 1.272734239 0.02592477895 0.0002513090684
3505137.5 3736137.5 2 1.269716734 0.02568056673 0.0002661764694
3505162.5 3736137.5 2 1.266701185 0.02532277628 0.0002900506494
3505187.5 3736137.5 2 1.263513082 0.0248485846 0.0003150945519
3505212.5 3736137.5 2 1.26030564 0.0242253804 0.0003059412286
3505237.5 3736137.5 2 1.256999608 0.02346364912 0.0002987796781
3505262.5 3736137.5 2 1.253760831 0.02254250608 0.0002790462219
3505287.5 3736137.5 2 1.250433363 0.02146735307 0.0002547680199
3505312.5 3736137.5 2 1.247177458 0.02019440042 0.0001801905538
3505337.5 3736137.5 2 1.24390374 0.01873692581 0.0001124009628
3505362.5 3736137.5 2 1.240783871 0.01705432742 3.707317677e-005
3505387.5 3736137.5 2 1.237632145 0.01515432986 -3.414517754e-005
3505412.5 3736137.5 2 1.234641254 0.01297672684 -0.000165978413
3505437.5 3736137.5 2 1.231711995 0.01053944858 -0.0002895133088
3505462.5 3736137.5 2 1.22903979 0.007784456819 -0.0004230711265
3505487.5 3736137.5 2 1.226402092 0.004725192113 -0.000551249358
3505512.5 3736137.5 2 1.224044335 0.001282860216 -0.0007602997509
3505537.5 3736137.5 2 1.221857169 -0.002508653447 -0.0009662763986
3505562.5 3736137.5 2 1.22008105 -0.006708593568 -0.001188980493
3505587.5 3736137.5 2 1.218448251 -0.0112709545 -0.001406409073
3505612.5 3736137.5 2 1.217269924 -0.01628288918 -0.001726885466
3505637.5 3736137.5 2 1.216412568 -0.02167472335 -0.002049627324
3505662.5 3736137.5 2 1.216167107 -0.02751627788 -0.002390439076
3505687.5 3736137.5 2 1.21619809 -0.03373310613 -0.002712345141
3505712.5 3736137.5 2 1.216902127 -0.04042924324 -0.00315521322
3505737.5 3736137.5 2 1.21812785 -0.04750610223 -0.003587929365
3505762.5 3736137.5 2 1.220215038 -0.05504216848 -0.004012438317
3505787.5 3736137.5 2 1.222747969 -0.06294048501 -0.004383625883
3505812.5 3736137.5 2 1.226203982 -0.07131544177 -0.004878682639
3505837.5 3736137.5 2 1.23039881 -0.08004340908 -0.005329152946
3505862.5 3736137.5 2 1.23569028 -0.08921447207 -0.00574474985
3505887.5 3736137.5 2 1.241615856 -0.09872252287 -0.006083780977
3505912.5 3736137.5 2 1.248765914 -0.1087119837 -0.006570382659
3505937.5 3736137.5 2 1.257003146 -0.1190556559 -0.006996130324
3505962.5 3736137.5 2 1.266717093 -0.1298541146 -0.007374160382
3505987.5 3736137.5 2 1.277471467 -0.1409554414 -0.007645537523
3506012.5 3736137.5 2 1.289882042 -0.1524530464 -0.00804134054
3506037.5 3736137.5 2 1.303713866 -0.164060235 -0.008273268334
3506062.5 3736137.5 2 1.319058687 -0.1757167743 -0.008351572925
3506087.5 3736137.5 2 1.335233713 -0.187049292 -0.008188936811
3506112.5 3736137.5 2 1.352464115 -0.1979748604 -0.008048338712
3506137.5 3736137.5 2 1.370207674 -0.2080409914 -0.00762788676
3506162.5 3736137.5 2 1.388076041 -0.2171233851 -0.006963139333
3506187.5 3736137.5 2 1.40523909 -0.2248385083 -0.006049361955
3506212.5 3736137.5 2 1.421680374 -0.2311723089 -0.005186502403
3506237.5 3736137.5 2 1.437000447 -0.2358337594 -0.004169995703
3506262.5 3736137.5 2 1.450724042 -0.2388949997 -0.002935583306
3506287.5 3736137.5 2 1.462349961 -0.2402884009 -0.001710798544
3506312.5 3736137.5 2 1.471909286 -0.2402510306 -0.0006825452625
3506337.5 3736137.5 2 1.479655969 -0.2387831545 5.826036402e-005
3506362.5 3736137.5 2 1.484981451 -0.2359721724 0.000845347661
3506387.5 3736137.5 2 1.488738694 -0.2319879319 0.001183203556
3506412.5 3736137.5 2 1.49102889 -0.2269351811 0.001444138157
3506437.5 3736137.5 2 1.492795247 -0.2209415674 0.001326824193
3506462.5 3736137.5 2 1.493478872 -0.2140751054 0.001535586869
3506487.5 3736137.5 2 1.493628094 -0.2065477694 0.001434414569
3506512.5 3736137.5 2 1.493085486 -0.1983847914 0.001682192938
3506537.5 3736137.5 2 1.492217463 -0.1897283649 0.001654916146
3506562.5 3736137.5 2 1.490850126 -0.1806142724 0.001940182389
3506587.5 3736137.5 2 1.489327109 -0.1712089379 0.001929058959
3506612.5 3736137.5 2 1.487527858 -0.161458044 0.002364254335
3506637.5 3736137.5 2 1.485308286 -0.1515208266 0.002508127229
3506662.5 3736137.5 2 1.482936295 -0.1414362783 0.002792488065
3506687.5 3736137.5 2 1.480607624 -0.1313553694 0.002780478932
3506712.5 3736137.5 2 1.478178482 -0.1212101765 0.003275283909
3506737.5 3736137.5 2 1.475124105 -0.1111768199 0.00347963184
3506762.5 3736137.5 2 1.471994038 -0.1012701868 0.003752710517
3506787.5 3736137.5 2 1.468895455 -0.09163720761 0.0037269296
3506812.5 3736137.5 2 1.465727339 -0.0822419461 0.004255250065
3506837.5 3736137.5 2 1.461791735 -0.07324046452 0.004494414578
3506862.5 3736137.5 2 1.457865546 -0.06461180922 0.004810878761
3506887.5 3736137.5 2 1.453983977 -0.05646230573 0.00480684993
3506912.5 3736137.5 2 1.450182527 -0.048767893 0.005380530553
3506937.5 3736137.5 2 1.445677572 -0.04161527101 0.005655996536
3506962.5 3736137.5 2 1.441424732 -0.03493721318 0.006014604669
3506987.5 3736137.5 2 1.437286649 -0.02878870545 0.006025665017
3507012.5 3736137.5 2 1.433456778 -0.02315972153 0.006555136708
3507037.5 3736137.5 2 1.429113339 -0.01807957664 0.006754952319
3507062.5 3736137.5 2 1.425258007 -0.01345091975 0.007024037523
3507087.5 3736137.5 2 1.421564745 -0.009297606295 0.006952824802
3507112.5 3736137.5 2 1.41834993 -0.005603649843 0.007301124071
3507137.5 3736137.5 2 1.414805075 -0.002366340497 0.007326105483
3507162.5 3736137.5 2 1.411903105 0.0005237645876 0.007438371351
3507187.5 3736137.5 2 1.409147035 0.003057289911 0.007256450315
3507212.5 3736137.5 2 1.406974785 0.005240157765 0.007406110723
3507237.5 3736137.5 2 1.404599073 0.0070875631 0.007266223939
3507262.5 3736137.5 2 1.40293855 0.008699892918 0.007232861525
3507287.5 3736137.5 2 1.401364595 0.01006657515 0.006960093153
3507312.5 3736137.5 2 1.400396553 0.01119317445 0.00694680593
3507337.5 3736137.5 2 1.399293033 0.01209346313 0.006692517802
3507362.5 3736137.5 2 1.398901579 0.01285257119 0.00656264028
3507387.5 3736137.5 2 1.398512754 0.01345275254 0.006249681291
3507412.5 3736137.5 2 1.398710418 0.013906098 0.006125777836
3507437.5 3736137.5 2 1.398815692 0.01421703887 0.005803696538
3507462.5 3736137.5 2 1.399582048 0.01445888444 0.005622793542
3507487.5 3736137.5 2 1.400281755 0.01460635188 0.005296681687
3507512.5 3736137.5 2 1.401515174 0.01467810555 0.005111687631
3507537.5 3736137.5 2 1.402666094 0.01466653058 0.004765667144
3507562.5 3736137.5 2 1.404395828 0.01463961507 0.004567454153
3507587.5 3736137.5 2 1.406004214 0.01456490155 0.004245304722
3507612.5 3736137.5 2 1.408055261 0.01446457237 0.004046980917
3507637.5 3736137.5 2 1.410000497 0.01431788587 0.00370536962
3507662.5 3736137.5 2 1.412413968 0.01419061158 0.003518461295
3507687.5 3736137.5 2 1.414639274 0.01403926333 0.003222498585
3507712.5 3736137.5 2 1.417185853 0.01389177118 0.003041743293
3507737.5 3736137.5 2 1.419564066 0.01371295847 0.002729243749
3507762.5 3736137.5 2 1.422275335 0.01356562201 0.002570029595
3507787.5 3736137.5 2 1.424721275 0.01339209236 0.002312230234
3507812.5 3736137.5 2 1.427348085 0.01323251412 0.002168396082
3507837.5 3736137.5 2 1.429718836 0.01303664769 0.001899882521
3507862.5 3736137.5 2 1.43228709 0.01287965987 0.001775727928
3507887.5 3736137.5 2 1.434514915 0.01270889077 0.001556161571
3507912.5 3736137.5 2 1.436782194 0.01259311064 0.00144528778
3507937.5 3736137.5 2 1.438684269 0.01247547053 0.001211205256
3507962.5 3736137.5 2 1.440630986 0.01243478817 0.001110859177
3507987.5 3736137.5 2 1.442126866 0.01239255658 0.0009236318613
3508012.5 3736137.5 2 1.443509703 0.01241306049 0.0008468140333
3508037.5 3736137.5 2 1.444416733 0.01241191611 0.0006464601957
3508062.5 3736137.5 2 1.445230776 0.01245177296 0.0005527956059
3508087.5 3736137.5 2 1.445536056 0.01244234822 0.0003475758223
3508112.5 3736137.5 2 1.445707712 0.01246010755 0.0002335717855
3508137.5 3736137.5 2 1.445424808 0.01242385905 -1.384451721e-005
3508162.5 3736137.5 2 1.445132162 0.01239756007 -0.0001624437073
3508187.5 3736137.5 2 1.444472518 0.01229683455 -0.0004084939883
3508212.5 3736137.5 2 1.443768867 0.01219423198 -0.0005491676408
3508237.5 3736137.5 2 1.442690676 0.01200588391 -0.0008100620942
3508262.5 3736137.5 2 1.441669194 0.01177918949 -0.0009697034217
3508287.5 3736137.5 2 1.440358775 0.01143479164 -0.001218460399
3508312.5 3736137.5 2 1.439072568 0.0110365153 -0.001360039324
3508337.5 3736137.5 2 1.437489797 0.01050934466 -0.001618646972
3508362.5 3736137.5 2 1.436034677 0.009889500637 -0.001775135874
3508387.5 3736137.5 2 1.434365942 0.009111240233 -0.002017389451
3508412.5 3736137.5 2 1.432792078 0.008232562038 -0.002154764519
3508437.5 3736137.5 2 1.430998891 0.007198736375 -0.00240666783
3508462.5 3736137.5 2 1.429397639 0.006038250158 -0.002551249017
3508487.5 3736137.5 2 1.427641043 0.004706655632 -0.002777977908
3508512.5 3736137.5 2 1.42603854 0.003258592601 -0.002903385483
3508537.5 3736137.5 2 1.424279982 0.001665486291 -0.003133255964
3508562.5 3736137.5 2 1.422759728 -4.794563095e-005 -0.003246099673
3508587.5 3736137.5 2 1.421117716 -0.001903909802 -0.003434810026
3508612.5 3736137.5 2 1.419667938 -0.003849111996 -0.003526460923
3508637.5 3736137.5 2 1.418103259 -0.005889449192 -0.003717105042
3508662.5 3736137.5 2 1.416800276 -0.008002227506 -0.003786757394
3508687.5 3736137.5 2 1.41538829 -0.01018866193 -0.003931312715
3508712.5 3736137.5 2 1.414178455 -0.01240101548 -0.003979426683
3508737.5 3736137.5 2 1.412860881 -0.01463305693 -0.004125877709
3508762.5 3736137.5 2 1.41179484 -0.01686715987 -0.004146895434
3508787.5 3736137.5 2 1.410605797 -0.01909594446 -0.004246543506
3508812.5 3736137.5 2 1.409595832 -0.0212812092 -0.004244886002
3508837.5 3736137.5 2 1.4084505 -0.02341541112 -0.0043470815
3508862.5 3736137.5 2 1.407519597 -0.02549005397 -0.004321829563
3508887.5 3736137.5 2 1.406436866 -0.02749981265 -0.004382924906
3508912.5 3736137.5 2 1.405494926 -0.02941842795 -0.004335326128
3508937.5 3736137.5 2 1.404377248 -0.03124392152 -0.00440074436
3508962.5 3736137.5 2 1.403433413 -0.03297858928 -0.004340421217
3508987.5 3736137.5 2 1.402316863 -0.03462130462 -0.004375821509
3509012.5 3736137.5 2 1.401310729 -0.03615670265 -0.004294165879
3509037.5 3736137.5 2 1.400099214 -0.03758834712 -0.004335247019
3509062.5 3736137.5 2 1.399037518 -0.03892728788 -0.004255072052
3509087.5 3736137.5 2 1.397803745 -0.04017438484 -0.004278194739
3509112.5 3736137.5 2 1.396670342 -0.04132240983 -0.004176066223
3509137.5 3736137.5 2 1.3953251 -0.04237680954 -0.00420465922
3509162.5 3736137.5 2 1.394129683 -0.04335535728 -0.004118115501
3509187.5 3736137.5 2 1.392783333 -0.04425648289 -0.004136927264
3509212.5 3736137.5 2 1.391546687 -0.04507918701 -0.004025357593
3509237.5 3736137.5 2 1.390113949 -0.04582687072 -0.004048432636
3509262.5 3736137.5 2 1.388846973 -0.04652181124 -0.003960365616
3509287.5 3736137.5 2 1.387463093 -0.04715609537 -0.003976652151
3509312.5 3736137.5 2 1.386212259 -0.04773432907 -0.003860977298
3509337.5 3736137.5 2 1.384795084 -0.04825357723 -0.003879467843
3509362.5 3736137.5 2 1.383567272 -0.04873989314 -0.003790502089
3509387.5 3736137.5 2 1.382262681 -0.04917762546 -0.003804700173
3509412.5 3736137.5 2 1.381119786 -0.04957636729 -0.003686201339
3509437.5 3736137.5 2 1.379845603 -0.04992453357 -0.003699849452
3509462.5 3736137.5 2 1.378784687 -0.05025153916 -0.003609032348
3509487.5 3736137.5 2 1.377685307 -0.05053341018 -0.003619812604
3509512.5 3736137.5 2 1.376772559 -0.0507849432 -0.003496700363
3509537.5 3736137.5 2 1.375758373 -0.05098585582 -0.003503211265
3509562.5 3736137.5 2 1.374972077 -0.05116885241 -0.003407170684
3509587.5 3736137.5 2 1.374173895 -0.05130219668 -0.00341152749
3509612.5 3736137.5 2 1.37357757 -0.0514068931 -0.003282884085
3509637.5 3736137.5 2 1.37290237 -0.05145477133 -0.003280327129
3509662.5 3736137.5 2 1.372459861 -0.05148187745 -0.003178266275
3509687.5 3736137.5 2 1.372024223 -0.05145013396 -0.003175491224
3509712.5 3736137.5 2 1.371788516 -0.05138726806 -0.003034259372
3509737.5 3736137.5 2 1.371468734 -0.05125894091 -0.003017255342
3509762.5 3736137.5 2 1.371359114 -0.05110547657 -0.00290074563
3509787.5 3736137.5 2 1.371242736 -0.05088585826 -0.002884552734
3509812.5 3736137.5 2 1.37132134 -0.0506368898 -0.00274506259
3509837.5 3736137.5 2 1.371340811 -0.05031934803 -0.002722110037
3509862.5 3736137.5 2 1.371576643 -0.0499756091 -0.002608563923
3509887.5 3736137.5 2 1.37185211 -0.04956150447 -0.002598891377
3509912.5 3736137.5 2 1.372290359 -0.04912036406 -0.002410626017
3509937.5 3736137.5 2 1.372579507 -0.04859155427 -0.002353331538
3509962.5 3736137.5 2 1.372880681 -0.04814485119 -0.002135067694
3509987.5 3736137.5 2 1.372880681 -0.04814485119 -0.002135067694
3503687.5 3736162.5 2 1.349639125 -0.006842062226 -0.001009249905
3503662.5 3736162.5 2 1.348502781 -0.005085400587 -0.0007803711418
3503712.5 3736162.5 2 1.350904274 -0.008542492683 -0.001105545605
3503737.5 3736162.5 2 1.352063643 -0.01025262336 -0.001224108069
3503762.5 3736162.5 2 1.353402685 -0.01199614095 -0.001294406542
3503787.5 3736162.5 2 1.354753262 -0.01376800226 -0.00142302913
3503812.5 3736162.5 2 1.356289208 -0.01552658651 -0.001473927459
3503837.5 3736162.5 2 1.357792221 -0.01719484655 -0.001572096138
3503862.5 3736162.5 2 1.359502535 -0.01867501013 -0.001632259167
3503887.5 3736162.5 2 1.361263391 -0.01990491778 -0.001751991592
3503912.5 3736162.5 2 1.363168234 -0.02084047306 -0.00175575811
3503937.5 3736162.5 2 1.36497644 -0.02146539792 -0.001808030401
3503962.5 3736162.5 2 1.366861193 -0.02176384268 -0.001783863452
3503987.5 3736162.5 2 1.368697078 -0.02176035927 -0.001806552035
3504012.5 3736162.5 2 1.370508873 -0.02144875156 -0.00163281399
3504037.5 3736162.5 2 1.372040562 -0.02085640266 -0.001500484794
3504062.5 3736162.5 2 1.373392939 -0.02000435855 -0.001230743425
3504087.5 3736162.5 2 1.374488574 -0.01897422286 -0.001001016765
3504112.5 3736162.5 2 1.375287633 -0.01778779047 -0.0005281178305
3504137.5 3736162.5 2 1.375476599 -0.01648445821 -0.0001526658944
3504162.5 3736162.5 2 1.375001137 -0.01502153996 0.0002556071034
3504187.5 3736162.5 2 1.374187125 -0.01343181031 0.0004699177087
3504212.5 3736162.5 2 1.372921294 -0.01169538755 0.0008481331437
3504237.5 3736162.5 2 1.371236905 -0.009868385358 0.001037353101
3504262.5 3736162.5 2 1.369222759 -0.007951486132 0.001262188551
3504287.5 3736162.5 2 1.367099362 -0.00600545774 0.001311015929
3504312.5 3736162.5 2 1.36471705 -0.004015596691 0.001558213006
3504337.5 3736162.5 2 1.362039039 -0.002029445529 0.001641954352
3504362.5 3736162.5 2 1.35917455 -4.007769607e-005 0.001772493888
3504387.5 3736162.5 2 1.356268804 0.001904188783 0.001746609198
3504412.5 3736162.5 2 1.353242317 0.003812127983 0.001899498125
3504437.5 3736162.5 2 1.350019599 0.00564941407 0.00191055877
3504462.5 3736162.5 2 1.346776306 0.007425195186 0.001954938856
3504487.5 3736162.5 2 1.343561811 0.009116685059 0.001869655449
3504512.5 3736162.5 2 1.340351169 0.01073747339 0.001939067025
3504537.5 3736162.5 2 1.337012179 0.01226837664 0.001900114379
3504562.5 3736162.5 2 1.333773255 0.01372240366 0.001876371798
3504587.5 3736162.5 2 1.330601373 0.01509063512 0.001753065216
3504612.5 3736162.5 2 1.327502233 0.01638593144 0.00176360881
3504637.5 3736162.5 2 1.324317348 0.01759723879 0.001681527119
3504662.5 3736162.5 2 1.32127911 0.01873573481 0.00161900295
3504687.5 3736162.5 2 1.3183008 0.01979653823 0.001480329206
3504712.5 3736162.5 2 1.315411774 0.02078897361 0.001459455772
3504737.5 3736162.5 2 1.31243861 0.02170827547 0.001368414571
3504762.5 3736162.5 2 1.309615603 0.0225589496 0.001302028297
3504787.5 3736162.5 2 1.30680521 0.02334303519 0.001182556963
3504812.5 3736162.5 2 1.304077702 0.0240646457 0.001153978231
3504837.5 3736162.5 2 1.301252975 0.024725639 0.001077486762
3504862.5 3736162.5 2 1.298571576 0.02532983255 0.001020491224
3504887.5 3736162.5 2 1.295854813 0.02588124674 0.0009278259286
3504912.5 3736162.5 2 1.293214282 0.02637850318 0.0008934083772
3504937.5 3736162.5 2 1.290467164 0.02682390958 0.0008317519469
3504962.5 3736162.5 2 1.287853713 0.02721747828 0.0007841853637
3504987.5 3736162.5 2 1.285155977 0.02756256087 0.0007183724983
3505012.5 3736162.5 2 1.28252036 0.02784819028 0.0006809186432
3505037.5 3736162.5 2 1.279756309 0.02807518648 0.0006408094771
3505062.5 3736162.5 2 1.277100746 0.02823505381 0.000611896783
3505087.5 3736162.5 2 1.274292307 0.02832841077 0.000586279078
3505112.5 3736162.5 2 1.271530868 0.02833515819 0.000549815974
3505137.5 3736162.5 2 1.268616758 0.02825416854 0.00054208979
3505162.5 3736162.5 2 1.265773952 0.02806201142 0.0005420122203
3505187.5 3736162.5 2 1.262726388 0.02775657118 0.0005585067006
3505212.5 3736162.5 2 1.259709401 0.02730593138 0.0005151839531
3505237.5 3736162.5 2 1.256532652 0.02671726729 0.0005061260389
3505262.5 3736162.5 2 1.253371187 0.02597369577 0.0004657353902
3505287.5 3736162.5 2 1.250074696 0.02508239334 0.0004323493306
3505312.5 3736162.5 2 1.246830433 0.02399702155 0.0003063729248
3505337.5 3736162.5 2 1.243559773 0.02272767209 0.0002188307814
3505362.5 3736162.5 2 1.240441761 0.02124118579 0.0001025544927
3505387.5 3736162.5 2 1.237272053 0.01954470764 1.170299412e-005
3505412.5 3736162.5 2 1.234255656 0.01757809542 -0.0001829625471
3505437.5 3736162.5 2 1.231294074 0.01535563035 -0.0003363578982
3505462.5 3736162.5 2 1.228586252 0.01283251909 -0.0005196948264
3505487.5 3736162.5 2 1.225877282 0.01002250447 -0.000669011483
3505512.5 3736162.5 2 1.223419606 0.006850661812 -0.000947072049
3505537.5 3736162.5 2 1.221097712 0.003338620684 -0.00118965037
3505562.5 3736162.5 2 1.219160071 -0.0005650931737 -0.001468767056
3505587.5 3736162.5 2 1.217306238 -0.004828095835 -0.00170435725
3505612.5 3736162.5 2 1.215878057 -0.009527333739 -0.002097777078
3505637.5 3736162.5 2 1.2147613 -0.01461424015 -0.002462370827
3505662.5 3736162.5 2 1.214277343 -0.02014575808 -0.002865057428
3505687.5 3736162.5 2 1.214070939 -0.02607595772 -0.003213229046
3505712.5 3736162.5 2 1.214585106 -0.03249719684 -0.00374349662
3505737.5 3736162.5 2 1.215693379 -0.03934383959 -0.004242862974
3505762.5 3736162.5 2 1.217763034 -0.04667400593 -0.004762103236
3505787.5 3736162.5 2 1.220355195 -0.0544246338 -0.005212897921
3505812.5 3736162.5 2 1.223982031 -0.06269049326 -0.005851712233
3505837.5 3736162.5 2 1.228482916 -0.07139130253 -0.006452270255
3505862.5 3736162.5 2 1.234247401 -0.0806051695 -0.0070463341
3505887.5 3736162.5 2 1.240808711 -0.09028385741 -0.007571551146
3505912.5 3736162.5 2 1.248812161 -0.1005754795 -0.008293373275
3505937.5 3736162.5 2 1.258173075 -0.1114021417 -0.0089719289
3505962.5 3736162.5 2 1.269302102 -0.1228489889 -0.009578110197
3505987.5 3736162.5 2 1.281715568 -0.1347805157 -0.01006845185
3506012.5 3736162.5 2 1.296012885 -0.1472395119 -0.01066636903
3506037.5 3736162.5 2 1.31190929 -0.1599009063 -0.01107601592
3506062.5 3736162.5 2 1.329392467 -0.1726221289 -0.01122559891
3506087.5 3736162.5 2 1.347629038 -0.1849902213 -0.01111617407
3506112.5 3736162.5 2 1.366776597 -0.1968626202 -0.0109789213
3506137.5 3736162.5 2 1.38623401 -0.207765761 -0.01055060738
3506162.5 3736162.5 2 1.405585762 -0.2175468487 -0.009798470043
3506187.5 3736162.5 2 1.423949368 -0.2258530552 -0.008850762512
3506212.5 3736162.5 2 1.441399772 -0.2326750771 -0.007940006049
3506237.5 3736162.5 2 1.457571493 -0.2377504431 -0.006925493793
3506262.5 3736162.5 2 1.47211926 -0.2411440895 -0.005655043992
3506287.5 3736162.5 2 1.48448431 -0.2427598587 -0.004413096287
3506312.5 3736162.5 2 1.494932704 -0.242830881 -0.00327112597
3506337.5 3736162.5 2 1.503557973 -0.241366205 -0.002298054652
3506362.5 3736162.5 2 1.510154476 -0.2386128905 -0.001129106437
3506387.5 3736162.5 2 1.514546669 -0.234623418 -0.0003351252424
3506412.5 3736162.5 2 1.516915246 -0.2295365659 0.0003443910994
3506437.5 3736162.5 2 1.518143999 -0.2234628286 0.0005776588344
3506462.5 3736162.5 2 1.517921112 -0.2165216821 0.001040884913
3506487.5 3736162.5 2 1.516989777 -0.208921412 0.001085761872
3506512.5 3736162.5 2 1.515187197 -0.2007168264 0.001491667252
3506537.5 3736162.5 2 1.512860086 -0.1920437709 0.001590100882
3506562.5 3736162.5 2 1.509810848 -0.1829790117 0.002008932821
3506587.5 3736162.5 2 1.506556149 -0.1736750369 0.002054374443
3506612.5 3736162.5 2 1.502866098 -0.1640799169 0.002660100218
3506637.5 3736162.5 2 1.498614699 -0.1543332478 0.00293869116
3506662.5 3736162.5 2 1.494103419 -0.1444815399 0.00339816888
3506687.5 3736162.5 2 1.489722032 -0.1346641387 0.003454849092
3506712.5 3736162.5 2 1.485258623 -0.124815482 0.004149401859
